,time,s1,s2,s3,s4,0
32,45.41499996185303,388.88903846330265,390.7304000008054,369.94060209786335,374.0184613800128,380.894625485496
33,48.17700004577637,383.99847241792975,390.73039999898634,360.3830800585339,354.97999974981445,372.5229880563161
34,49.17700004577637,372.5871516461345,402.73039999961213,357.19723937859646,353.2492305108964,371.44100538380985
35,50.17700004577637,370.95696296434363,390.7304000008054,360.3830800585339,354.97999974981445,369.2626106933743
36,51.176000118255615,387.2588497815117,402.73039999961213,366.7547614184089,363.63384594519226,380.0944642861812
37,52.94300031661987,388.8890384630556,390.7304000008054,360.3830800585339,363.63384594519226,375.9090911168968
38,54.48100018501282,377.4777176912602,390.7304000008054,360.3830800585339,358.4415382281755,371.7581839946937
39,55.480000019073486,369.32677428279965,390.7304000008054,363.5689207384714,356.7107689889951,370.0842160027679
40,57.014999866485596,379.1079063730512,390.7304000008054,369.94060209786335,363.6338459454546,375.8531886042936
41,58.01400017738342,400.300359235098,402.73039999961213,376.3122834577383,368.8261536627337,387.0422990887955
42,59.43300008773804,405.19092528022367,402.73039999961213,366.75476141792586,370.55692290165194,386.3082523998534
43,61.00699996948242,366.06639691921777,378.7304000001797,350.82555801920455,354.9799997500769,362.65058867216976
44,62.00600004196167,362.806019555883,366.7303999995539,357.1972393790794,348.05692279361733,358.6976454320334
45,63.00500011444092,361.17583087409207,378.7304000001797,354.01139869914203,346.3261535544368,360.0609457819627
46,64.00400018692017,369.3267742825526,402.73039999961213,366.75476141792586,354.97999974981445,373.44798386247624
47,65.43700003623962,390.5192271450936,402.73039999961213,366.75476141792586,368.8261536627337,382.20763555634136
48,68.19400000572205,387.2588497815117,390.7304000008054,363.5689207384714,361.903076706274,375.86531180676565
49,69.19300031661987,377.4777176912602,390.7304000008054,360.3830800585339,354.9799997500769,370.89279937516903
50,70.19200015068054,370.95696296434363,378.7304000001797,360.3830800585339,354.9799997500769,366.2626106932835
51,71.19200015068054,370.95696296434363,390.7304000008054,363.5689207384714,356.7107689889951,370.4917631731539
52,73.03400015830994,397.0399818717632,402.73039999961213,373.12644277780083,370.55692290165194,385.863436887707
53,74.55500030517578,406.8211139620147,402.73039999961213,373.12644277780083,377.479999857849,390.03948914931914
54,75.55400013923645,395.4097931899722,390.7304000008054,369.94060209786335,367.0953844235533,380.79404492804855
55,78.17600011825562,361.17583087409207,378.7304000001797,357.19723937859646,349.78769203253546,361.7227905713509
56,79.17499995231628,357.9154535107573,366.7303999995539,354.01139869914203,351.51846127171586,357.5439283702923
57,80.70600008964539,370.95696296434363,378.7304000001797,350.82555801920455,354.9799997500769,363.87323018345114
58,82.30700016021729,385.62866109972083,390.73039999898634,376.3122834577383,368.8261536627337,380.3743745547948
59,83.30599999427795,403.56073659867997,426.7303999990446,376.3122834572554,374.0184613797505,395.1554703586826
60,84.30599999427795,403.56073659867997,402.73039999961213,376.3122834577383,375.7492306189309,389.58816266874027
61,85.3050000667572,398.6701705533071,390.7304000008054,366.75476141792586,368.8261536627337,381.245371408693
62,88.42900013923645,370.95696296434363,402.73039999961213,357.1972393790794,353.2492305108964,371.03345821348285
63,90.57100033760071,380.7380950545951,390.7304000008054,366.75476141792586,358.44153822791316,374.16619867530983
64,91.57100033760071,383.9984724181769,390.7304000008054,366.75476141792586,356.7107689889951,374.54860070647584
65,92.57000017166138,377.4777176912602,390.73039999898634,363.5689207384714,361.903076706274,373.420028783748
66,93.56900000572205,382.368283736386,378.7304000001797,369.94060209786335,365.3646151843727,374.1009752547004
67,95.4079999923706,392.14941582663744,390.73039999898634,369.94060209786335,367.0953844235533,379.9789505867601
68,98.30599999427795,364.4362082374269,366.7303999995539,357.1972393790794,353.2492305108964,360.40326953173917
69,99.30599999427795,361.17583087409207,354.73039999892814,354.01139869914203,349.78769203253546,354.9263304011744
70,100.3050000667572,361.17583087409207,390.73039999898634,357.1972393790794,353.2492305108964,365.58817519076354
71,101.3050000667572,372.5871516461345,402.73039999961213,366.7547614184089,360.17230746709373,375.5611551328123
72,102.94600009918213,401.930547916889,402.73039999961213,379.49812413719286,377.47999985811146,390.40976797795133
73,104.51999998092651,414.9720573704752,402.73039999961213,379.49812413719286,382.6723075753906,394.96822227066775
74,105.51999998092651,413.34186868868426,402.73039999961213,366.75476141792586,375.7492306189309,389.6440651812883
75,107.06100010871887,369.32677428279965,390.73039999898634,350.82555801920455,351.51846127171586,365.60029839317656
76,108.06000018119812,344.98262330259075,390.73039999898634,350.82555801920455,339.40307659823964,356.4854144797554
77,109.69700002670288,338.4618685756741,354.73039999892814,357.19723937859646,339.40307659823964,347.44814613785957
78,111.28800010681152,405.19092528022367,414.7304000002378,385.86980549658483,382.6723075753906,397.1158595881093
79,112.28700017929077,421.49281209714485,414.7304000002378,385.86980549658483,391.32615377076826,403.35479284118395
80,113.28600001335144,401.930547916889,390.7304000008054,369.94060209786335,379.21076909702964,385.45307977814684
81,114.28700017929077,392.14941582663744,402.73039999961213,363.5689207384714,367.0953844235533,381.38603024706856
82,116.02300000190735,362.806019555883,390.73039999898634,347.6397173392671,341.1338458371577,360.57749568282355
83,119.33400011062622,393.77960450818125,402.73039999961213,369.94060209786335,374.0184613800128,385.11726699641736
84,120.33300018310547,403.56073659843275,402.73039999961213,373.12644277780083,377.47999985811146,389.22439480848925
85,121.33200001716614,401.930547916889,402.73039999961213,369.94060209786335,375.7492306189309,387.5876951583238
86,122.33100032806396,382.368283736386,378.7304000001797,363.5689207384714,356.7107689889951,370.34459336600804
87,123.94200015068054,359.54564219254826,366.7303999995539,360.3830800585339,346.3261535544368,358.2463189512682
88,125.51099991798401,366.06639691921777,390.7304000008054,357.19723937859646,354.97999974981445,367.24350901210846
89,126.50999999046326,388.88903846330265,390.7304000008054,363.5689207384714,365.3646151843727,377.13824359673805
90,127.9300000667572,400.300359235098,390.7304000008054,366.75476141792586,367.0953844235533,381.22022626934563
91,128.9300000667572,393.77960450818125,390.7304000008054,363.5689207384714,365.3646151843727,378.3608851079577
92,130.5400002002716,377.4777176912602,402.73039999961213,363.5689207384714,356.7107689889951,375.1219518545847
93,132.04100012779236,364.4362082374269,390.73039999898634,363.5689207384714,360.17230746709373,369.7269591104946
94,133.0400002002716,377.4777176912602,390.7304000008054,369.94060209786335,361.90307670601186,375.0129491239852
95,134.03900003433228,388.88903846330265,402.73039999961213,373.12644277780083,363.6338459454546,382.09493179654254
96,135.03900003433228,401.930547916889,414.7303999984189,373.12644277780083,367.0953844235533,389.22069377916546
97,136.4340000152588,398.67017055355416,402.73039999961213,360.3830800585339,365.3646151843727,381.7870664490182
98,140.49900031089783,369.3267742825526,390.7304000008054,360.3830800585339,351.51846127171586,367.9896789034019
99,141.49900031089783,382.368283736386,402.73039999961213,366.7547614184089,358.44153822791316,377.57374584558
100,142.49900031089783,388.8890384630556,390.7304000008054,369.94060209786335,368.8261536627337,379.5965485561145
101,143.4980001449585,390.5192271448464,402.73039999961213,363.5689207384714,363.63384594519226,380.11309845703056
102,145.5440001487732,372.5871516461345,378.7304000001797,360.3830800585339,354.97999974981445,366.6701578636656
103,147.05700016021729,364.436208237674,390.73039999898634,363.5689207384714,351.51846127171586,367.56349756171187
104,148.4650001525879,403.56073659843275,402.73039999961213,373.12644277780083,368.8261536627337,387.06093325964486
105,149.46399998664856,413.34186868868426,414.7303999984189,366.75476141792586,370.55692290165194,391.34598825167024
106,150.46299982070923,413.34186868868426,414.7303999984189,373.12644277780083,375.7492306189309,394.2369855209587
107,151.91899991035461,382.368283736386,378.73039999836067,360.3830800585339,363.63384594519226,371.2789024346182
108,153.48800015449524,348.24300066592565,366.7303999995539,347.63971733975,335.9415381198786,349.638664031277
109,154.48800015449524,346.6128119843817,366.7303999995539,350.82555801920455,332.47999964177995,349.1621924112301
110,155.489000082016,354.76375539284226,378.7304000001797,360.3830800585339,339.4030765979772,358.32007801238325
111,156.48800015449524,372.5871516461345,378.7304000001797,369.94060209786335,361.903076706274,370.7903076126129
112,157.989000082016,413.34186868893136,414.7304000002378,382.68396481713023,387.86461529266967,399.65521219974227
113,160.7550003528595,398.6701705533071,402.73039999961213,363.5689207384714,363.63384594519226,382.1508343091457
114,161.7550003528595,367.6965856010087,378.73039999836067,354.01139869914203,348.05692279361733,362.1238267730322
115,162.7550003528595,349.8731893477165,378.73039999836067,350.82555801920455,341.1338458371577,355.1407483006098
116,163.75400018692017,362.806019555883,390.73039999898634,357.1972393790794,348.05692279361733,364.69764543189154
117,165.41600012779236,385.6286610999679,390.7304000008054,366.75476141792586,365.3646151843727,377.119609425768
118,167.03099989891052,390.5192271448464,402.73039999961213,369.94060209786335,368.8261536627337,383.0040957262639
119,168.03099989891052,390.5192271448464,390.7304000008054,369.94060209786335,368.82615366247137,380.00409572649664
120,169.63700008392334,390.5192271448464,402.73039999961213,360.3830800585339,365.3646151843727,379.74933059684133
121,170.6360001564026,385.62866109972083,390.7304000008054,363.5689207384714,361.903076706274,375.4577646363179
122,172.20700001716614,374.2173403279255,366.7303999995539,363.5689207384714,361.903076706274,366.6049344430562
123,173.86500000953674,382.368283736386,402.73039999961213,360.3830800585339,356.7107689889951,375.5481331958818
124,174.86600017547607,379.1079063728041,402.73039999961213,360.3830800585339,354.97999974981445,374.30034654519113
125,175.86600017547607,380.7380950545951,402.73039999961213,366.7547614184089,361.903076706274,378.03158329472257
126,176.86500000953674,379.1079063728041,402.73039999961213,366.7547614184089,363.6338459454546,378.05672843406995
127,178.44700002670288,383.9984724181769,402.73039999961213,363.5689207384714,360.17230746709373,377.61752515583856
128,181.7150001525879,387.2588497815117,390.73039999898634,363.5689207384714,363.63384594519226,376.29800411604043
129,182.71399998664856,388.8890384630556,390.7304000008054,363.5689207384714,365.3646151843727,377.13824359667626
130,183.71399998664856,387.2588497815117,390.7304000008054,366.7547614184089,361.903076706274,376.66177197675
131,184.7150001525879,382.368283736386,390.7304000008054,363.5689207384714,363.63384594519226,375.07536260521374
132,186.30700016021729,383.99847241792975,378.7304000001797,360.3830800585339,358.44153822791316,370.38837267613906
133,188.02700018882751,372.5871516461345,366.7303999995539,357.19723937859646,353.2492305108964,362.4410053837953
134,189.46800017356873,359.54564219254826,378.7304000001797,360.3830800585339,356.7107689889951,363.8424728100643
135,190.46700024604797,369.32677428279965,390.73039999898634,363.5689207384714,361.903076706274,371.3822929316329
136,191.46600031852722,382.368283736386,366.7303999995539,363.5689207384714,361.903076706274,368.64267029517134
137,193.0990002155304,397.0399818717632,402.73039999961213,369.94060209786335,365.3646151843727,383.76889978840285
138,194.8050000667572,390.5192271448464,390.7304000008054,366.7547614184089,367.0953844235533,378.7749432469035
139,195.80400013923645,382.368283736386,390.7304000008054,360.3830800585339,358.4415382281755,372.9808255059752
140,196.8030002117157,385.62866109972083,378.7304000001797,360.3830800585339,356.7107689889951,370.36322753685744
141,198.48600006103516,387.2588497815117,390.7304000008054,360.3830800585339,356.7107689889951,373.7707747074615
142,201.61100029945374,370.95696296434363,378.7304000001797,360.3830800585339,358.4415382281755,367.12799531280814
143,203.2920000553131,362.806019555883,366.7303999995539,363.5689207384714,354.9799997500769,362.02133501099627
144,204.29299998283386,369.32677428279965,390.7304000008054,363.5689207384714,358.4415382281755,370.516908312563
145,205.2920000553131,388.8890384630556,390.7304000008054,373.12644277780083,365.3646151843727,379.52762410650865
146,206.29100012779236,406.8211139620147,426.7303999990446,373.12644277780083,372.2876921408323,394.74141221992306
147,208.02500009536743,410.0814913253495,402.73039999961213,373.12644277780083,374.0184613800128,389.9891988706938
148,210.81000018119812,351.5033780295075,378.73039999836067,347.6397173392671,342.86461507633817,355.1845276108683
149,211.81000018119812,357.9154535107573,390.7304000008054,357.1972393790794,344.5953843152563,362.6096193014746
150,212.8090000152588,375.8475290094693,402.73039999961213,369.94060209786335,361.903076706274,377.60540195330475
151,213.80800008773804,401.930547916889,414.7303999984189,376.3122834572554,379.21076909702964,393.0460001173982
152,215.42400002479553,401.930547916889,390.7304000008054,369.94060209786335,375.7492306189309,384.5876951586221
153,217.02500009536743,375.8475290094693,390.73039999898634,354.01139869914203,349.78769203279774,367.5942549350989
154,218.03200006484985,361.17583087409207,378.7304000001797,354.01139869914203,342.86461507633817,359.195561162438
155,219.489000082016,366.06639691921777,402.73039999961213,357.19723937859646,351.51846127171586,369.3781243922855
156,220.48800015449524,382.368283736386,390.7304000008054,366.7547614184089,363.6338459454546,375.8718227752637
157,222.22800016403198,398.6701705533071,390.7304000008054,373.12644277780083,374.0184613797505,384.136368677916
158,223.79299998283386,388.8890384630556,390.7304000008054,366.7547614184089,363.63384594519226,377.50201145686555
159,224.7940001487732,380.7380950545951,390.7304000008054,360.3830800585339,360.17230746709373,373.00597064525704
160,225.79299998283386,367.6965856010087,402.73039999961213,357.1972393790794,348.05692279361733,368.92028694332936
161,226.79700016975403,366.06639691921777,378.7304000001797,357.19723937859646,344.5953843155187,361.64735515337816
162,228.510999917984,370.95696296434363,366.7303999995539,360.3830800585339,356.7107689889951,363.69530300285663
163,231.68799996376038,400.300359235098,402.73039999961213,373.12644277780083,370.55692290165194,386.6785312285407
164,232.68700003623962,395.4097931899722,390.7304000008054,366.75476141792586,368.8261536627337,380.4302770678593
165,233.68600010871887,380.7380950548421,402.73039999961213,363.5689207384714,361.903076706274,377.23512312479994
166,234.68600010871887,382.368283736386,390.73039999898634,363.5689207384714,365.3646151843727,375.5080549145541
167,236.4340000152588,379.1079063728041,402.73039999961213,360.3830800585339,358.4415382281755,375.1657311647814
168,238.00800013542175,369.32677428279965,390.73039999898634,354.01139869914203,348.05692279361733,365.53137394363637
169,239.00699996948242,359.54564219254826,390.73039999898634,357.1972393790794,348.05692279361733,363.8825510910578
170,240.489000082016,374.2173403279255,402.73039999961213,369.94060209786335,365.3646151843727,378.0632394024434
171,241.48800015449524,397.0399818717632,414.7303999984189,373.12644277780083,375.7492306189309,390.1615138167284
172,243.0420000553131,410.0814913253495,402.73039999961213,373.12644277780083,374.0184613797505,389.98919887062823
173,244.54900002479553,387.2588497815117,402.73039999961213,360.3830800585339,361.903076706274,378.0688516364829
174,245.54800009727478,370.95696296434363,378.73039999836067,354.01139869914203,351.51846127171586,363.8043057333906
175,246.54700016975403,359.54564219254826,366.7303999995539,350.82555801920455,346.3261535544368,355.8569384414359
176,247.54900002479553,356.3939440746332,366.7303999995539,357.1972393790794,346.3261535544368,356.66193425192586
177,248.96900010108948,382.368283736386,402.73039999961213,366.75476141792586,360.17230746709373,378.00643815525444
178,251.69300031661987,400.300359235098,402.73039999961213,363.5689207384714,367.0953844235533,383.4237660991837
179,252.69300031661987,387.2588497815117,402.73039999961213,363.5689207384714,365.3646151843727,379.730696425992
180,253.69200015068054,370.95696296434363,402.73039999961213,363.5689207384714,356.7107689889951,373.4917631728556
181,254.69200015068054,370.95696296434363,390.73039999898634,363.5689207384714,358.4415382281755,370.9244554824942
182,256.33000016212463,382.368283736386,378.7304000001797,360.3830800585339,358.4415382281755,369.98082550581876
183,259.3400001525879,377.4777176912602,390.73039999898634,360.3830800585339,361.903076706274,372.6235686137636
184,261.1400001049042,380.7380950545951,390.7304000008054,369.94060209786335,365.3646151843727,376.6934280844091
185,262.1390001773834,383.99847241792975,402.73039999961213,366.75476141792586,367.0953844235533,380.14475456475526
186,263.1380000114441,388.8890384630556,390.7304000008054,366.75476141792586,361.903076706274,377.0693191470152
187,264.81100034713745,379.1079063730512,390.73039999898634,354.01139869914203,356.7107689889951,370.1401185150437
188,266.510999917984,374.2173403276784,402.73039999961213,357.1972393790794,354.9799997500769,372.2812448641117
189,267.50999999046326,375.8475290094693,378.7304000001797,366.7547614184089,358.44153822791316,369.94355716399275
190,268.5090000629425,380.7380950545951,390.7304000008054,366.7547614184089,358.44153822791316,374.1661986754307
191,269.5090000629425,383.9984724181769,390.7304000008054,363.5689207384714,356.7107689889951,373.7521405366122
192,272.24300026893616,379.1079063730512,390.73039999898634,366.7547614184089,360.17230746709373,374.19134381438505
193,273.8149998188019,390.5192271448464,402.73039999961213,366.7547614184089,361.903076706274,380.4768663172854
194,274.8149998188019,392.14941582663744,378.7304000001797,366.7547614184089,365.3646151843727,375.74979810739967
195,275.8149998188019,392.14941582663744,390.7304000008054,363.5689207384714,365.3646151843727,377.95333793757175
196,276.8140001296997,390.5192271448464,390.73039999898634,360.3830800585339,360.17230746709373,375.4512536673651
197,278.4650001525879,362.806019555883,390.73039999898634,357.19723937859646,348.05692279361733,364.6976454317708
198,280.52100014686584,361.17583087409207,390.73039999898634,360.3830800585339,351.51846127171586,365.951943050832
199,281.9930000305176,375.8475290094693,402.73039999961213,369.94060209786335,365.3646151843727,378.4707865728294
200,283.0160000324249,390.5192271448464,390.7304000008054,369.94060209786335,370.55692290165194,380.4367880362918
201,284.0149998664856,405.19092528022367,390.7304000008054,369.94060209786335,365.3646151843727,382.8066356408163
202,285.4739999771118,390.5192271448464,402.73039999961213,360.3830800585339,361.903076706274,378.88394597731667
203,287.1510000228882,372.5871516461345,402.73039999961213,360.3830800585339,358.44153822791316,373.5355424830484
204,288.1510000228882,372.5871516461345,378.7304000001797,360.3830800585339,356.7107689889951,367.1028501734608
205,289.1510000228882,380.7380950545951,402.73039999961213,360.3830800585339,356.7107689889951,375.14058602543406
206,290.15000009536743,388.8890384630556,390.7304000008054,363.5689207384714,356.7107689889951,374.97478204783187
207,292.904000043869,367.6965856010087,378.7304000001797,360.3830800585339,361.903076706274,367.17828559149905
208,294.5220003128052,379.1079063730512,390.7304000008054,363.5689207384714,358.44153822791316,372.9621913350603
209,295.52100014686584,395.4097931899722,390.7304000008054,366.75476141792586,360.17230746709373,378.26681551894933
210,296.5199999809265,392.14941582663744,414.7303999984189,366.7547614184089,363.6338459454546,384.31710579722994
211,297.5189998149872,392.14941582663744,390.73039999898634,360.3830800585339,363.6338459454546,376.7241854574031
212,298.9500000476837,369.3267742825526,390.73039999898634,357.1972393790794,356.7107689889951,368.4912956624034
213,300.5199999809265,362.806019555883,378.7304000001797,363.5689207379885,353.2492305108964,364.58864270123684
214,301.9480001926422,374.2173403279255,390.73039999898634,360.3830800585339,356.7107689889951,370.51039734361024
215,302.94700026512146,392.14941582663744,402.73039999961213,369.94060209786335,367.0953844235533,382.97895058691654
216,303.94700026512146,398.6701705533071,402.73039999961213,363.5689207384714,370.55692290165194,383.8816035482606
217,305.51700019836426,388.8890384630556,390.7304000008054,366.7547614184089,367.0953844235533,378.3673960764558
218,307.02999997138977,374.2173403279255,390.73039999898634,360.3830800585339,358.4415382281755,370.9430896534053
219,308.029000043869,372.5871516461345,390.7304000008054,357.19723937859646,351.51846127171586,368.00831307431304
220,309.02800011634827,375.8475290094693,402.73039999961213,360.3830800585339,348.05692279361733,371.75448296530817
221,310.02800011634827,379.1079063730512,378.7304000001797,363.5689207384714,356.7107689889951,369.52949902517435
222,312.6470003128052,379.1079063730512,366.7303999995539,360.3830800585339,363.6338459454546,367.46380809414836
223,314.30000019073486,377.4777176912602,402.73039999961213,363.5689207384714,356.7107689889951,375.1219518545847
224,315.2990002632141,375.8475290094693,378.7304000001797,363.5689207384714,354.97999974981445,368.28171237448373
225,316.2990002632141,377.4777176912602,390.7304000008054,363.5689207384714,360.17230746709373,372.9873364744077
226,318.00800013542175,393.77960450818125,390.7304000008054,366.75476141792586,365.3646151843727,379.1573452778213
227,319.4539999961853,401.930547916889,390.7304000008054,369.94060209786335,363.63384594519226,381.55884899018747
228,321.0380001068115,367.6965856010087,354.73040000074724,357.19723937859646,356.7107689889951,359.08374849233684
229,322.9660003185272,357.9154535107573,378.7304000001797,357.1972393790794,346.3261535544368,360.04231161111335
230,323.9660003185272,361.17583087409207,390.73039999898634,354.01139869914203,344.5953843155187,362.6282534719348
231,324.9660003185272,366.06639691921777,390.7304000008054,360.3830800585339,351.51846127171586,367.17458456256816
232,326.4810001850128,380.7380950545951,402.73039999961213,366.75476141792586,367.0953844235533,379.32966022392156
233,328.03400015830994,413.34186868868426,402.73039999961213,376.3122834572554,382.6723075753906,393.76421493023565
234,329.0329999923706,423.12300077893576,414.7304000002378,379.49812413719286,377.47999985811146,398.7078811936195
235,330.0329999923706,400.300359235098,402.73039999961213,360.3830800585339,363.6338459454546,381.7619213096747
236,331.03200006484985,351.5033780295075,366.7303999995539,350.82555801920455,348.05692279361733,354.2790647104708
237,334.24699997901917,359.54564219254826,378.7304000001797,360.3830800585339,342.86461507633817,360.38093433190005
238,335.7980000972748,405.19092528022367,426.7303999990446,376.3122834572554,382.6723075753906,397.72647907797864
239,336.7980000972748,408.4513026438057,402.73039999961213,379.49812413719286,386.1338460534892,394.20341820852497
240,337.797000169754,405.19092528022367,390.7304000008054,376.3122834577383,379.21076909729186,387.86109445901485
241,338.7960000038147,393.7796045084284,390.7304000008054,363.5689207384714,365.3646151843727,378.3608851080195
242,340.5140001773834,366.06639691921777,390.73039999898634,350.82555801920455,344.5953843155187,363.0544348132318
243,342.0789999961853,346.6128119841347,366.7303999995539,354.01139869914203,348.05692279361733,353.852883369112
244,343.7740001678467,387.2588497815117,402.73039999961213,363.5689207384714,360.17230746709373,378.43261949667226
245,344.7740001678467,393.7796045084284,402.73039999961213,366.75476141792586,367.0953844235533,382.5900375873799
246,345.7740001678467,390.5192271448464,402.73039999961213,366.75476141792586,370.55692290165194,382.6403278660091
247,348.04900002479553,383.99847241792975,390.7304000008054,366.7547614184089,363.63384594519226,376.27936994558405
248,349.53400015830994,387.2588497815117,402.73039999961213,360.3830800585339,354.9799997500769,376.3380823974336
249,350.5329999923706,380.7380950545951,390.73039999898634,360.3830800585339,356.7107689889951,372.1405860252776
250,351.53200006484985,377.4777176912602,390.73039999898634,357.19723937859646,358.4415382281755,370.9617238242546
251,352.5310001373291,374.2173403279255,390.73039999898634,360.3830800585339,356.7107689889951,370.51039734361024
252,355.3880000114441,377.4777176912602,390.7304000008054,366.75476141792586,358.44153822791316,373.3511043344762
253,357.0620000362396,380.7380950545951,378.7304000001797,369.94060209786335,365.3646151843727,373.69342808425273
254,358.0610001087189,385.62866109972083,402.73039999961213,366.7547614184089,363.6338459454546,379.68691711579913
255,359.0600001811981,387.2588497815117,390.7304000008054,366.75476141792586,361.903076706274,376.66177197662927
256,360.0640001296997,374.2173403276784,390.73039999898634,360.3830800585339,356.7107689889951,370.51039734354845
257,361.4690001010895,375.8475290094693,390.7304000008054,360.3830800585339,353.2492305108964,370.0525598949263
258,363.0640001296997,395.4097931899722,378.7304000001797,369.94060209786335,367.0953844235533,377.7940449278921
259,364.70800018310547,397.0399818717632,402.73039999961213,369.94060209786335,368.82615366247137,384.6342844079275
260,365.70800018310547,379.1079063730512,390.73039999898634,363.5689207384714,365.3646151843727,374.6929605737204
261,366.70800018310547,357.9154535107573,378.73039999836067,354.01139869914203,349.78769203279774,360.11123606026445
262,368.30400013923645,377.4777176912602,378.7304000001797,366.7547614184089,354.9799997500769,369.4857197149814
263,370.51500034332275,398.6701705533071,390.7304000008054,373.12644277780083,379.21076909729186,385.4344456073013
264,371.5140001773834,403.56073659843275,390.7304000008054,373.12644277780083,380.94153833621004,387.0897794283122
265,372.5130000114441,398.67017055355416,390.7304000008054,366.7547614184089,367.0953844235533,380.8126790990804
266,373.5130000114441,372.5871516461345,390.73039999898634,360.3830800585339,349.78769203279774,368.3720809341131
267,376.57800006866455,361.17583087409207,378.7304000001797,357.1972393790794,349.78769203253546,361.72279057147165
268,379.4980001449585,398.67017055355416,414.7303999984189,366.75476141792586,370.55692290165194,387.6780637178877
269,380.4980001449585,397.0399818717632,390.7304000008054,369.94060209786335,374.0184613800128,382.93236133761116
270,381.49699997901917,397.0399818717632,390.7304000008054,369.94060209786335,370.55692290165194,382.06697671802095
271,382.4960000514984,390.5192271448464,402.73039999961213,363.5689207384714,358.44153822791316,378.81502152771077
272,383.9520001411438,375.8475290094693,414.7304000002378,357.1972393790794,351.51846127171586,374.82340741512553
273,386.77999997138977,372.5871516461345,366.7303999995539,360.3830800585339,354.9799997500769,363.6701578635748
274,387.7790002822876,387.2588497815117,390.7304000008054,360.3830800585339,358.4415382281755,374.20346701725657
275,388.77800011634827,387.2588497815117,402.73039999961213,363.5689207384714,358.44153822791316,377.99992718687713
276,389.77800011634827,383.9984724181769,378.7304000001797,369.94060209786335,365.3646151843727,374.50852242514816
277,391.5240001678467,379.1079063730512,390.7304000008054,366.7547614184089,361.903076706274,374.62403612463487
278,393.0640001296997,387.2588497815117,390.7304000008054,363.5689207384714,358.4415382281755,374.999927187241
279,394.0629999637604,388.88903846330265,402.73039999961213,360.3830800585339,361.903076706274,378.47639880693066
280,395.51500034332275,379.1079063730512,402.73039999961213,363.5689207384714,360.17230746709373,376.3948836445571
